raceId,year,round,name,date,completed_drivers,lap_drivers,pit_drivers,pit_events,sprint_scheduled,completed_with_lap_data,completed_with_pit_data,dry_status,no_red_flag_status,passes_completed_driver_rule,passes_driver_lap_rule,passes_driver_pit_rule,passes_data_availability_rule,passes_condition_provenance_rule,passes_all_rules,selected,selection_note
1030,2019,21,Abu Dhabi Grand Prix,2019-12-01,6,20,19,25,False,6,6,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1031,2020,1,Austrian Grand Prix,2020-07-05,11,20,16,38,False,11,11,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1032,2020,2,Styrian Grand Prix,2020-07-12,8,20,18,21,False,8,8,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1033,2020,3,Hungarian Grand Prix,2020-07-19,5,20,20,45,False,5,5,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1034,2020,4,British Grand Prix,2020-08-02,16,19,17,22,False,16,16,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1035,2020,5,70th Anniversary Grand Prix,2020-08-09,13,20,20,41,False,13,13,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1036,2020,6,Spanish Grand Prix,2020-08-16,3,20,20,35,False,3,3,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1037,2020,7,Belgian Grand Prix,2020-08-30,17,19,17,20,False,17,17,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1038,2020,8,Italian Grand Prix,2020-09-06,16,20,19,37,False,16,16,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1039,2020,9,Tuscan Grand Prix,2020-09-13,12,18,14,66,False,12,12,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1040,2020,10,Russian Grand Prix,2020-09-27,10,18,18,24,False,10,10,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1041,2020,11,Eifel Grand Prix,2020-10-11,15,20,19,33,False,15,15,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1042,2020,12,Portuguese Grand Prix,2020-10-25,4,20,20,25,False,4,4,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1043,2020,13,Emilia Romagna Grand Prix,2020-11-01,15,20,19,30,False,15,15,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1044,2020,14,Turkish Grand Prix,2020-11-15,10,20,20,38,False,10,10,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1045,2020,15,Bahrain Grand Prix,2020-11-29,9,19,19,57,False,9,9,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1046,2020,16,Sakhir Grand Prix,2020-12-06,17,18,18,39,False,17,17,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1047,2020,17,Abu Dhabi Grand Prix,2020-12-13,10,20,19,23,False,10,10,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1053,2021,2,Emilia Romagna Grand Prix,2021-04-18,13,19,19,56,False,13,13,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1074,2022,1,Bahrain Grand Prix,2022-03-20,17,20,20,58,False,17,17,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1052,2021,1,Bahrain Grand Prix,2021-03-28,11,19,19,40,False,11,11,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1051,2021,20,Qatar Grand Prix,2021-11-21,8,20,20,30,False,8,8,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1054,2021,3,Portuguese Grand Prix,2021-05-02,11,20,19,60,False,11,11,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1055,2021,4,Spanish Grand Prix,2021-05-09,7,20,19,37,False,7,7,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1056,2021,5,Monaco Grand Prix,2021-05-23,7,19,18,19,False,7,7,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1057,2021,6,Azerbaijan Grand Prix,2021-06-06,16,20,18,59,False,16,16,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1058,2021,8,Styrian Grand Prix,2021-06-27,4,20,19,24,False,4,4,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1059,2021,7,French Grand Prix,2021-06-20,11,20,20,22,False,11,11,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1060,2021,9,Austrian Grand Prix,2021-07-04,9,19,19,27,False,9,9,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1061,2021,10,British Grand Prix,2021-07-18,11,19,19,41,True,11,11,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,False,False,False,False,
1062,2021,11,Hungarian Grand Prix,2021-08-01,9,16,16,52,False,9,9,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1063,2021,12,Belgian Grand Prix,2021-08-29,20,20,0,0,False,20,0,not present in supplied CSV schema,not present in supplied CSV schema,False,True,False,False,False,False,False,
1064,2021,13,Dutch Grand Prix,2021-09-05,3,20,20,29,False,3,3,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1065,2021,14,Italian Grand Prix,2021-09-12,15,19,18,22,True,15,15,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,False,False,False,False,
1066,2021,15,Russian Grand Prix,2021-09-26,11,20,20,39,False,11,11,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1067,2021,16,Turkish Grand Prix,2021-10-10,9,20,19,20,False,9,9,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1069,2021,17,United States Grand Prix,2021-10-24,8,20,20,41,False,8,8,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1070,2021,18,Mexico City Grand Prix,2021-11-07,5,18,18,25,False,5,5,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1071,2021,19,São Paulo Grand Prix,2021-11-14,6,20,20,79,True,6,6,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,False,False,False,False,
1072,2021,21,Saudi Arabian Grand Prix,2021-12-05,12,20,19,47,False,12,12,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1073,2021,22,Abu Dhabi Grand Prix,2021-12-12,11,19,18,29,False,11,11,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1075,2022,2,Saudi Arabian Grand Prix,2022-03-27,12,18,17,19,False,12,12,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1076,2022,3,Australian Grand Prix,2022-04-10,12,20,18,22,False,12,12,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1077,2022,4,Emilia Romagna Grand Prix,2022-04-24,9,19,18,25,True,9,9,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,False,False,False,False,
1078,2022,5,Miami Grand Prix,2022-05-08,15,20,19,25,False,15,15,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1079,2022,6,Spanish Grand Prix,2022-05-22,8,20,20,53,False,8,8,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1080,2022,7,Monaco Grand Prix,2022-05-29,14,20,19,53,False,14,14,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1081,2022,8,Azerbaijan Grand Prix,2022-06-12,10,20,19,27,False,10,10,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1082,2022,9,Canadian Grand Prix,2022-06-19,17,20,18,32,False,17,17,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1083,2022,10,British Grand Prix,2022-07-03,14,17,17,47,False,14,14,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1084,2022,11,Austrian Grand Prix,2022-07-10,5,20,20,42,True,5,5,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,False,False,False,False,
1085,2022,12,French Grand Prix,2022-07-24,15,20,19,25,False,15,15,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1086,2022,13,Hungarian Grand Prix,2022-07-31,7,20,20,42,False,7,7,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1087,2022,14,Belgian Grand Prix,2022-08-28,15,19,18,38,False,15,15,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1088,2022,15,Dutch Grand Prix,2022-09-04,17,20,20,72,False,17,17,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1089,2022,16,Italian Grand Prix,2022-09-11,12,20,18,28,False,12,12,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1091,2022,17,Singapore Grand Prix,2022-10-02,12,20,15,21,False,12,12,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1092,2022,18,Japanese Grand Prix,2022-10-09,18,18,18,42,False,18,18,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1093,2022,19,United States Grand Prix,2022-10-23,17,20,19,36,False,17,17,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1094,2022,20,Mexico City Grand Prix,2022-10-30,6,20,20,23,False,6,6,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1095,2022,21,São Paulo Grand Prix,2022-11-13,16,18,18,44,True,16,16,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,False,False,False,False,
1096,2022,22,Abu Dhabi Grand Prix,2022-11-20,11,20,20,31,False,11,11,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1098,2023,1,Bahrain Grand Prix,2023-03-05,11,20,19,50,False,11,11,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1099,2023,2,Saudi Arabian Grand Prix,2023-03-19,17,20,20,24,False,17,17,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1100,2023,3,Australian Grand Prix,2023-04-02,12,19,18,65,False,12,12,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1101,2023,4,Azerbaijan Grand Prix,2023-04-30,16,20,19,23,True,16,16,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,False,False,False,False,
1102,2023,5,Miami Grand Prix,2023-05-07,18,20,20,20,False,18,18,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1104,2023,6,Monaco Grand Prix,2023-05-28,8,20,20,37,False,8,8,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1105,2023,7,Spanish Grand Prix,2023-06-04,12,20,20,43,False,12,12,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1106,2023,8,Canadian Grand Prix,2023-06-18,14,20,19,33,False,14,14,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1107,2023,9,Austrian Grand Prix,2023-07-02,11,20,20,63,True,11,11,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,False,False,False,False,
1108,2023,10,British Grand Prix,2023-07-09,17,20,18,24,False,17,17,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1109,2023,11,Hungarian Grand Prix,2023-07-23,9,20,18,36,False,9,9,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1110,2023,12,Belgian Grand Prix,2023-07-30,18,19,19,37,True,18,18,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,False,False,False,False,
1111,2023,13,Dutch Grand Prix,2023-08-27,17,20,19,101,False,17,17,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1112,2023,14,Italian Grand Prix,2023-09-03,16,19,19,25,False,16,16,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1113,2023,15,Singapore Grand Prix,2023-09-17,15,18,18,25,False,15,15,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,True,False,False,False,
1114,2023,16,Japanese Grand Prix,2023-09-24,10,20,20,43,False,10,10,not present in supplied CSV schema,not present in supplied CSV schema,True,True,True,True,False,False,False,
1115,2023,17,Qatar Grand Prix,2023-10-08,13,18,18,54,True,13,13,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,False,False,False,False,
1116,2023,18,United States Grand Prix,2023-10-22,12,20,18,36,True,12,12,not present in supplied CSV schema,not present in supplied CSV schema,False,True,True,False,False,False,False,
